DISCLAIMER,variable_name,usage_count
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13850,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13854,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13855,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13857,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13744,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13746,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13747,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13751,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13752,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13754,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13756,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13757,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13758,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13761,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13763,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13764,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13771,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13772,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13776,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13778,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13779,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13782,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13783,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13784,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13786,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13788,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13791,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13792,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13793,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13794,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13797,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13799,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13801,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13811,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13812,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13813,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13814,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13815,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13822,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13824,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13827,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13829,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13833,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13836,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13621,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13634,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13635,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13647,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13656,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13659,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13660,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13661,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13662,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13663,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13667,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13670,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13671,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13679,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13681,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13685,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13688,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13689,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13690,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13691,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13694,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13698,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13699,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13704,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13709,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13711,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13715,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13720,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13721,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13727,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13732,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13733,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13734,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13735,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13638,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13523,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13515,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13494,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13495,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12510,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13381,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13514,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13049,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13417,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12511,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13376,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13628,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12505,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12537,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12523,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12524,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13622,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13630,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13485,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12487,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12462,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13500,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13513,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13397,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12526,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13346,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12536,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13095,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12483,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13613,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13493,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13607,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12521,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13489,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12535,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12466,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12504,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12508,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13245,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13597,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13583,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13482,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12534,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12519,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12498,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12961,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13242,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13601,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13240,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13218,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12518,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13437,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13579,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13581,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13329,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13332,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13574,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13585,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12533,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13576,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13463,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13571,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13566,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13197,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12531,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12447,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13451,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12515,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12434,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13213,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13567,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12449,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13569,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13434,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12530,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13222,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12517,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13529,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12529,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12516,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12528,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13440,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12464,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13319,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12513,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13300,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13544,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13559,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12490,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12489,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12348,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13306,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13438,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13552,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12527,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13549,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12512,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13525,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13406,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13516,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.13507,0
,AnimalModuleReporter._report_all_animals_genetic_history.animals_genetic_history.12525,0
